name;frameTime;Loudness_sma3;alphaRatio_sma3;hammarbergIndex_sma3;slope0-500_sma3;slope500-1500_sma3;spectralFlux_sma3;mfcc1_sma3;mfcc2_sma3;mfcc3_sma3;mfcc4_sma3;F0semitoneFrom27.5Hz_sma3nz;jitterLocal_sma3nz;shimmerLocaldB_sma3nz;HNRdBACF_sma3nz;logRelF0-H1-H2_sma3nz;logRelF0-H1-A3_sma3nz;F1frequency_sma3nz;F1bandwidth_sma3nz;F1amplitudeLogRelF0_sma3nz;F2frequency_sma3nz;F2amplitudeLogRelF0_sma3nz;F3frequency_sma3nz;F3amplitudeLogRelF0_sma3nz
'unknown';5.810000;4.718763e+00;-5.962344e+00;1.312769e+01;4.396126e-02;-1.754060e-02;3.125944e+00;2.379596e+01;-3.185714e+01;-1.550816e+01;-2.449726e+01;4.117133e+01;4.878510e-02;2.815837e+00;8.432879e+00;8.436542e+00;1.975626e+01;7.860625e+02;1.210949e+03;-6.521570e+00;1.719110e+03;-9.948298e+00;2.912811e+03;-1.981315e+01
'unknown';5.820000;4.715935e+00;-6.342592e+00;1.397915e+01;5.867087e-02;-1.659055e-02;2.540830e+00;2.354839e+01;-3.236445e+01;-1.634932e+01;-2.660694e+01;4.103708e+01;4.471427e-02;2.722759e+00;1.027676e+01;5.509146e+00;1.753211e+01;6.523626e+02;1.274854e+03;0;1.580826e+03;-5.711382e+00;2.723380e+03;-1.339935e+01
'unknown';5.830000;4.339714e+00;-8.145706e+00;1.864990e+01;6.492305e-02;-1.668193e-02;2.013037e+00;2.599649e+01;-2.850326e+01;-1.748133e+01;-2.639430e+01;4.093102e+01;4.485153e-02;2.789879e+00;1.131037e+01;2.647671e+00;1.538052e+01;3.533640e+02;1.315365e+03;0;1.407601e+03;3.649167e-01;2.620234e+03;-6.941573e+00
'unknown';5.840000;3.947134e+00;-9.731584e+00;2.359731e+01;6.213366e-02;-1.470571e-02;1.973711e+00;2.861195e+01;-2.587288e+01;-2.062133e+01;-2.670534e+01;4.085592e+01;2.137472e-02;1.835203e+00;1.179110e+01;-3.452094e-02;1.386341e+01;5.441033e+02;1.372026e+03;0;1.489324e+03;3.729069e+00;2.707834e+03;-2.962951e+00
'unknown';5.850000;3.262605e+00;-1.098459e+01;2.792802e+01;4.222162e-02;-1.658270e-02;2.814921e+00;2.934523e+01;-2.070629e+01;-2.144127e+01;-2.393641e+01;4.081603e+01;1.212540e-02;1.202034e+00;1.204527e+01;-2.250963e+00;1.391187e+01;6.609055e+02;1.645941e+03;1.078391e+01;1.523266e+03;3.971677e+00;2.769003e+03;-3.363550e+00
'unknown';5.860000;2.529865e+00;-1.105036e+01;2.950491e+01;2.601651e-02;-1.358264e-02;2.893766e+00;2.895272e+01;-1.697601e+01;-2.052916e+01;-1.815238e+01;4.079779e+01;4.568588e-03;6.303862e-01;1.211240e+01;-3.757622e+00;1.618953e+01;6.630515e+02;1.570380e+03;1.078391e+01;1.521864e+03;1.595949e+00;2.747848e+03;-7.641978e+00
'unknown';5.870000;1.741057e+00;-1.243981e+01;3.049634e+01;2.439389e-02;-1.576711e-02;2.605114e+00;2.865855e+01;-1.227200e+01;-1.677038e+01;-1.353620e+01;4.078937e+01;4.130193e-03;4.253733e-01;1.176644e+01;-4.554549e+00;1.998941e+01;5.120524e+02;1.512713e+03;0;1.492915e+03;-2.536231e-01;2.748489e+03;-1.281717e+01
'unknown';5.880000;1.311797e+00;-1.408927e+01;3.122561e+01;2.808779e-02;-1.687205e-02;1.391947e+00;2.931956e+01;-7.021306e+00;-1.446790e+01;-7.399494e+00;4.078848e+01;4.536836e-03;6.399185e-01;1.093614e+01;-5.196959e+00;2.342744e+01;5.364615e+02;1.188111e+03;0;1.545508e+03;-7.020046e-01;2.794146e+03;-1.649030e+01
'unknown';5.890000;1.181627e+00;-1.635825e+01;3.061039e+01;2.844819e-02;-2.329373e-02;7.075720e-01;2.924999e+01;3.649580e-01;-1.403473e+01;-3.379124e+00;4.080336e+01;4.884935e-03;5.727199e-01;1.011204e+01;-6.713513e+00;2.445349e+01;6.758989e+02;1.239528e+03;1.368810e+01;1.616241e+03;6.312245e-02;2.881079e+03;-1.803503e+01
'unknown';5.900000;1.104455e+00;-1.686218e+01;2.918810e+01;3.484918e-02;-2.446882e-02;6.316043e-01;2.790716e+01;4.193873e+00;-1.217476e+01;-1.514531e+00;4.083568e+01;5.252085e-03;7.806666e-01;9.493657e+00;-1.012916e+01;2.198431e+01;7.913420e+02;1.209428e+03;1.209852e+01;1.668135e+03;-1.830584e+00;2.938661e+03;-2.001496e+01
'unknown';5.910000;1.215988e+00;-1.680633e+01;2.628039e+01;3.720891e-02;-2.741788e-02;9.891213e-01;2.595969e+01;6.637236e+00;-4.888986e+00;2.540940e-01;4.086113e+01;6.442989e-03;1.204770e+00;8.957240e+00;-1.263529e+01;1.976849e+01;7.646009e+02;1.186828e+03;4.411893e+00;1.664171e+03;-6.320984e+00;2.967931e+03;-2.347983e+01
'unknown';5.920000;1.728433e+00;-1.565629e+01;2.313947e+01;7.181124e-02;-3.126726e-02;2.567285e+00;2.520965e+01;2.145993e+00;3.314099e+00;-2.713776e+00;4.085475e+01;9.447767e-03;1.366835e+00;8.405765e+00;-1.181760e+01;1.927455e+01;7.515618e+02;1.120559e+03;-7.263759e-01;1.672706e+03;-1.262138e+01;2.968284e+03;-2.730647e+01
